day,lot_number,title,estimate_low,estimate_high,current_bid,bid_count,image_count,url
day2,2366,"PORTRAIT OF MARIA DE MEDICI, QUEEN OF FRANCE (1575-1642)",3000,5000,1500,3,3,https://live.thomastonauction.com/auction-lot/portrait-of-maria-de-medici-queen-of-france-1575-_e36962b067
day2,2091,"PORTRAIT OF ROYAL NAVY ADMIRAL ARBUTHNOT",600,800,250,3,4,https://live.thomastonauction.com/auction-lot/portrait-of-royal-navy-admiral-arbuthnot_1a92fd3e46
day2,2048,"PORTRAIT OF THE US SAILING SHIP ""TAMERLANE II""",1000,1500,500,3,3,https://live.thomastonauction.com/auction-lot/portrait-of-the-us-sailing-ship-tamerlane-ii_73efb2cfb8
day2,2291,"PORTRAIT OF YOUNG GENTLEMAN, ATTRIBUTED TO THE CIRCLE OF JOHN GORDON WATSON PRSA (1788-1864)",2000,3000,1000,3,5,https://live.thomastonauction.com/auction-lot/portrait-of-young-gentleman-attributed-to-the-cir_26685c1364
day2,2186,"PORTSMOUTH FEDERAL PERIOD INLAID CARD TABLE",1500,2000,750,3,4,https://live.thomastonauction.com/auction-lot/portsmouth-federal-period-inlaid-card-table_efadf45390
day2,2179,"POSSIBLE SEYMOUR BOWFRONT HEPPLEWHITE CHEST",1000,1500,500,3,5,https://live.thomastonauction.com/auction-lot/possible-seymour-bowfront-hepplewhite-chest_39ff75e9aa
day2,2349,"PR 19TH C. LIMOGES POLYCHROME ENAMEL ON METAL CANDLESTICKS",1400,1800,700,3,2,https://live.thomastonauction.com/auction-lot/pr-19th-c-limoges-polychrome-enamel-on-metal-cand_87dd30fb64
day2,2350,"PR 19TH C. LIMOGES POLYCHROME ENAMEL ON METAL CANDLESTICKS",1400,1800,700,3,2,https://live.thomastonauction.com/auction-lot/pr-19th-c-limoges-polychrome-enamel-on-metal-cand_c9e79087ab
day2,2457,"PR ALGERIAN KABYLE (BERBER) SILVER AND ENAMEL CUFF BRACELETS",2000,2500,1000,3,2,https://live.thomastonauction.com/auction-lot/pr-algerian-kabyle-berber-silver-and-enamel-cuff-_4118fa22f5
day2,2466,"PR CHINESE FAMILLE ROSE FIGURAL VASES, REPUBLIC PERIOD",400,600,100,3,4,https://live.thomastonauction.com/auction-lot/pr-chinese-famille-rose-figural-vases-republic-pe_1c7d9ecb05
day2,2493,"PR CHINESE LIDDED URNS",400,600,100,3,5,https://live.thomastonauction.com/auction-lot/pr-chinese-lidded-urns_d53eeb4240
day2,2387,"PR ITALIAN GILDED WOOD PRICKET CANDLESTICKS",600,800,250,3,1,https://live.thomastonauction.com/auction-lot/pr-italian-gilded-wood-pricket-candlesticks_504ba52daa
day2,2130,"PUNCHED TIN LANTERN WITH EXTERIOR CANDLE",200,300,50,3,2,https://live.thomastonauction.com/auction-lot/punched-tin-lantern-with-exterior-candle_821fe78c49
day2,2184,"QUEEN ANNE BONNET TOP HIGHBOY",15000,20000,7500,3,5,https://live.thomastonauction.com/auction-lot/queen-anne-bonnet-top-highboy_18bb321ce1
day2,2127,"QUEEN ANNE TIGER MAPLE CANDLESTAND",300,500,100,3,2,https://live.thomastonauction.com/auction-lot/queen-anne-tiger-maple-candlestand_d81d9f0b07
day2,2122,"QUEEN ANNE TIGER MAPLE TILT TOP CANDLESTAND",500,700,100,3,3,https://live.thomastonauction.com/auction-lot/queen-anne-tiger-maple-tilt-top-candlestand_3b9428e8b0
day2,2035,"RARE 1747 BOOK 1ST EDITION ANSON ""VOYAGE ROUND THE WORLD"" W/ SUBSCRIBER'S LIST",1000,1500,500,3,4,https://live.thomastonauction.com/auction-lot/rare-1747-book-1st-edition-anson-voyage-round-the_4509821eeb
day2,2315,"RARE 18TH C. MAP OF KENT, UK ESTATE",1000,1500,500,3,3,https://live.thomastonauction.com/auction-lot/rare-18th-c-map-of-kent-uk-estate_500656b14d
day2,2043,"RARE 19TH C. CASED WHALE BONE PRISONER OF WAR MINIATURE SHIP MODEL",3000,5000,1500,3,4,https://live.thomastonauction.com/auction-lot/rare-19th-c-cased-whale-bone-prisoner-of-war-mini_6f94f69e51
day2,2072,"RARE 19TH C. HEART SHAPED WHALING BLUBBER SPADE",300,400,100,3,2,https://live.thomastonauction.com/auction-lot/rare-19th-c-heart-shaped-whaling-blubber-spade_c5e1d51f41
day2,2033,"RARE 19TH C. WHALE BONE PRISONER OF WAR SHIP MODEL",2000,3000,1000,3,4,https://live.thomastonauction.com/auction-lot/rare-19th-c-whale-bone-prisoner-of-war-ship-model_29ff485aff
day2,2165,"RARE AMERICAN WAR OF 1812 PATRIOTIC WOOLIE",300,500,100,3,2,https://live.thomastonauction.com/auction-lot/rare-american-war-of-1812-patriotic-woolie_2603f87ba6
day2,2327,"RARE BOOK ENGLISH HISTORY ARCHBISHOP OF CANTERBURY, 1718, JOHN STRYPE",300,400,100,3,6,https://live.thomastonauction.com/auction-lot/rare-book-english-history-archbishop-of-canterbur_9580aad90e
day2,2330,"RARE BOOK ENGLISH HISTORY ARCHBISHOP OF CANTERBURY, 1711, JOHN STRYPE",300,400,100,3,6,https://live.thomastonauction.com/auction-lot/rare-book-english-history-archbishop-of-canterbur_e37412bbd8
day2,2297,"RARE DATED JUNE 27, 1795 BRITISH POWDER HORN FRENCH REVOLUTION",1000,1500,500,3,4,https://live.thomastonauction.com/auction-lot/rare-dated-june-27-1795-british-powder-horn-frenc_4892f40e0b
day2,2403,"RARE GERMAN PLASTER MODEL OF MATHEMATICAL ABSTRACT, CIRCA 1900",400,600,100,3,7,https://live.thomastonauction.com/auction-lot/rare-german-plaster-model-of-mathematical-abstrac_3fdc9e920c
day2,2040,"""RAWALPINDI"" SHIP'S TIN DRUG SAFE, ""COCAINE""",1000,1500,500,3,4,https://live.thomastonauction.com/auction-lot/rawalpindi-ships-tin-drug-safe-cocaine_7c6cf0a82f
day2,2154,"RED PAINTED 18TH C. LADDERBACK ARMCHAIR",500,700,100,3,2,https://live.thomastonauction.com/auction-lot/red-painted-18th-c-ladderback-armchair_91b5f851a8
day2,2278,"REGENCY CANE TOP BENCH WITH LEATHER CUSHION",1200,1500,600,3,2,https://live.thomastonauction.com/auction-lot/regency-cane-top-bench-with-leather-cushion_028bc67f28
day2,2393,"RENAISSANCE PLAQUE, BLACK MADONNA, SOUTHERN FRANCE",1000,1500,500,3,6,https://live.thomastonauction.com/auction-lot/renaissance-plaque-black-madonna-southern-france_f3b76592f8
day2,2427,"ROMAN BRONZE BUST OF MAN",1000,1500,500,3,2,https://live.thomastonauction.com/auction-lot/roman-bronze-bust-of-man_3bea9a95b5
day2,2425,"ROMAN STYLE MARBLE BUST OF WOMAN",500,700,100,3,5,https://live.thomastonauction.com/auction-lot/roman-style-marble-bust-of-woman_8f18355bc4
day2,2049,"SAILOR MADE WHALE BONE WALKING STICK",300,500,100,3,2,https://live.thomastonauction.com/auction-lot/sailor-made-whale-bone-walking-stick_530a9866e6
day2,2202,"SAROUK RUG (11'5""x7'11"")",1000,1500,500,3,5,https://live.thomastonauction.com/auction-lot/sarouk-rug-115-x711_9c36c95c1b
day2,2032,"SCARCE US ARMY SHIP'S CLOCK BY JOSEPH SEWILL OF LIVERPOOL",1000,1500,500,3,2,https://live.thomastonauction.com/auction-lot/scarce-us-army-ships-clock-by-joseph-sewill-of-li_b38cc73e89
day2,2070,"SCRIMSHAW MARINE IVORY BY ALTHEA MACY",700,900,250,3,2,https://live.thomastonauction.com/auction-lot/scrimshaw-marine-ivory-by-althea-macy_ddc9284a80
day2,2054,"SCRIMSHAWN SHIP'S PORTRAIT ON WHALE'S TOOTH",500,700,100,3,3,https://live.thomastonauction.com/auction-lot/scrimshawn-ships-portrait-on-whales-tooth_af8c275c2e
day2,2031,"SEA CHEST WITH CARVED AND PAINTED SAILING SHIP",800,1200,250,3,3,https://live.thomastonauction.com/auction-lot/sea-chest-with-carved-and-painted-sailing-ship_8f8e5e8cf5
day2,2275,"SEAL OF THE DUKE OF ROCHESTER W/ PRINT OF PHILIP POWEL",200,300,50,3,2,https://live.thomastonauction.com/auction-lot/seal-of-the-duke-of-rochester-w-print-of-philip-p_9820b43d6f
day2,2224,"SERAB RUNNER (10'4"" X 3')",1000,1500,500,3,5,https://live.thomastonauction.com/auction-lot/serab-runner-104-x-3_1fe2eb1aae
day2,2416,"SET OF (10) LATE 18TH C. NEOCLASSICAL OIL PAINTINGS OF MUSICIANS",1000,1500,500,3,6,https://live.thomastonauction.com/auction-lot/set-of-10-late-18th-c-neoclassical-oil-paintings-_fc72831fe2
day2,2090,"SEXTANT BASE TABLE LAMP",200,300,50,3,2,https://live.thomastonauction.com/auction-lot/sextant-base-table-lamp_a0dae52109
day2,2208,"SHERATON MAHOGANY FRAMED SOFA",600,800,250,3,2,https://live.thomastonauction.com/auction-lot/sheraton-mahogany-framed-sofa_4730f5f8e0
day2,2010,"SHIP'S WHEEL FROM 19TH C. BRITISH SCHOONER ""SUNBEAM""",700,900,250,3,3,https://live.thomastonauction.com/auction-lot/ships-wheel-from-19th-c-british-schooner-sunbeam_1fb66472c2
day2,2026,"SIMMONS EAGLE STERNBOARD ROCKLAND MAINE",3000,5000,1500,3,3,https://live.thomastonauction.com/auction-lot/simmons-eagle-sternboard-rockland-maine_4cdaab7283
day2,2282,"SIR PETER LELY (ENGLAND/GERMANY, 1618-1680)",3000,5000,1500,3,10,https://live.thomastonauction.com/auction-lot/sir-peter-lely-england-germany-1618-1680_a829420c44
day2,2410,"SMALL 19TH C. DUTCH GENRE PAINTING",500,700,100,3,12,https://live.thomastonauction.com/auction-lot/small-19th-c-dutch-genre-painting_c7117f05ba
day2,2264,"SMALL CAUCASIAN RUG(5'7"" x 3'6')",400,600,100,3,3,https://live.thomastonauction.com/auction-lot/small-caucasian-rug-57-x-36_c06de7eee3
day2,2162,"SMALL FRAMED US SILK FLAG, 39 STAR, UNOFFICIAL, DAKOTAS JOIN",300,500,100,3,2,https://live.thomastonauction.com/auction-lot/small-framed-us-silk-flag-39-star-unofficial-dako_6adedb8261
day2,2429,"SMALL GRECO-ROMAN MARBLE HEAD ON MUSEUM PLINTH",300,500,100,3,3,https://live.thomastonauction.com/auction-lot/small-greco-roman-marble-head-on-museum-plinth_a6c716b638
day2,2112,"SMALL LAMINATED HALF HULL",200,300,50,3,1,https://live.thomastonauction.com/auction-lot/small-laminated-half-hull_2a3e45c0ae
day2,2168,"SMALL REV WAR BRITISH SCRIMSHAW POWDER HORN",300,500,100,3,4,https://live.thomastonauction.com/auction-lot/small-rev-war-british-scrimshaw-powder-horn_615ac4ec29
day2,2088,"STUBBS PORTRAIT OF RACING YACHT, CA 1890",1000,1500,500,3,4,https://live.thomastonauction.com/auction-lot/stubbs-portrait-of-racing-yacht-ca-1890_1375c12cfa
day2,2455,"TEKKE TURKOMAN GILT SILVER AND CARNELIAN EGME HOOD ORNAMENT",500,700,275,3,2,https://live.thomastonauction.com/auction-lot/tekke-turkoman-gilt-silver-and-carnelian-egme-hoo_1ea652fafe
day2,2430,"TERRA COTTA FUNERARY JAR WITH MISMATCHED PORTRAIT LID",600,800,250,3,7,https://live.thomastonauction.com/auction-lot/terra-cotta-funerary-jar-with-mismatched-portrait_8955e61c7c
day2,2053,"THE WHALERS, OIL ON PANEL",1000,1500,500,3,3,https://live.thomastonauction.com/auction-lot/the-whalers-oil-on-panel_0360647145
day2,2201,"THOMAS COLE (NY/UK, 1801-1848)",5000,7000,2500,3,6,https://live.thomastonauction.com/auction-lot/thomas-cole-ny-uk-1801-1848_69da5c9ad2
day2,2436,"TURKISH IZNIK POTTERY DISH",600,800,250,3,3,https://live.thomastonauction.com/auction-lot/turkish-iznik-pottery-dish_4ea417662e
day2,2434,"TURKISH IZNIK POTTERY DISH",600,800,250,3,3,https://live.thomastonauction.com/auction-lot/turkish-iznik-pottery-dish_a4b4284b3a
day2,2435,"TURKISH OTTOMAN SILVER HAMMAM BOWL",600,800,250,3,3,https://live.thomastonauction.com/auction-lot/turkish-ottoman-silver-hammam-bowl_da50761e36
day2,2456,"TURKOMAN SILVER AND GLASS DANGLE NECK ORNAMENT",600,800,250,3,4,https://live.thomastonauction.com/auction-lot/turkoman-silver-and-glass-dangle-neck-ornament_02a291a898
day2,2453,"TURKOMAN SILVER AND GLASS DANGLE ORNAMENT",250,350,50,3,4,https://live.thomastonauction.com/auction-lot/turkoman-silver-and-glass-dangle-ornament_f7524024da
day2,2370,"URBAIN EMMANUEL HUCHET (FRANCE, 1930 - 2014)",400,600,100,3,4,https://live.thomastonauction.com/auction-lot/urbain-emmanuel-huchet-france-1930-2014_36c9abbd54
day2,2319,"VICTORIAN ENGLISH OAK TAMBOUR TOP WRITING BOX",500,700,100,3,3,https://live.thomastonauction.com/auction-lot/victorian-english-oak-tambour-top-writing-box_8109316443
day2,2280,"VICTORIAN FAUX BOOK FORM TEA CADDY",600,800,250,3,3,https://live.thomastonauction.com/auction-lot/victorian-faux-book-form-tea-caddy_0e8ee0d7ab
day2,2085,"VICTORIAN SHIPS WHEEL ANEROID BAROMETER",300,500,100,3,3,https://live.thomastonauction.com/auction-lot/victorian-ships-wheel-aneroid-barometer_06185878fb
day2,2334,"VICTORIAN VIEW OF SCOTTISH LOCH, WATERCOLOR",400,600,100,3,3,https://live.thomastonauction.com/auction-lot/victorian-view-of-scottish-loch-watercolor_f175c67820
day2,2501,"VINTAGE CHINESE BOXED SOUVENIR COLLECTION",300,500,100,3,3,https://live.thomastonauction.com/auction-lot/vintage-chinese-boxed-souvenir-collection_95dd2fed5b
day2,2045,"VINTAGE STEEL MASTHEAD PATT. 25A SHIP LANTERN",300,500,100,3,2,https://live.thomastonauction.com/auction-lot/vintage-steel-masthead-patt-25a-ship-lantern_061c84768f
day2,2098,"W/C FIRST ANGLO-DUTCH WAR NAVAL BATTLE ADMIRAL WILLIAM PENN",300,400,100,3,3,https://live.thomastonauction.com/auction-lot/w-c-first-anglo-dutch-war-naval-battle-admiral-wi_fb8503f8de
day2,2089,"WENDELL THOMPSON PERKINS (MA/FL 1927-1997)",800,1200,250,3,5,https://live.thomastonauction.com/auction-lot/wendell-thompson-perkins-ma-fl-1927-1997_a182e623d4
day2,2307,"WILLIAM GWYNN OF LUDLOW (UK, CIRCA 1795-1838)",600,800,250,3,3,https://live.thomastonauction.com/auction-lot/william-gwynn-of-ludlow-uk-circa-1795-1838_945aa63b41
day2,2241,"WILLIAM JURIAN KAULA (MA, 1871-1953)",1000,1500,500,3,5,https://live.thomastonauction.com/auction-lot/william-jurian-kaula-ma-1871-1953_e38912a8a7
day2,2067,"WILLIAM M. HALL (19TH C. MAINE)",800,1200,250,3,4,https://live.thomastonauction.com/auction-lot/william-m-hall-19th-c-maine_d85258694a
day2,2299,"WILLIAM SHAYER, SR. (UK, 1787/8-1879)",1000,2000,500,3,4,https://live.thomastonauction.com/auction-lot/william-shayer-sr-uk-1787-8-1879_0281350169
day2,2248,"WILLIAM SIDNEY MOUNT (US, 1807-1868) LITHOGRAPH",500,700,100,3,6,https://live.thomastonauction.com/auction-lot/william-sidney-mount-us-1807-1868-lithograph_d77003587b
day2,2228,"WILLIAM TROST RICHARDS (PA/RI, 1833-1905)",1500,2500,750,3,5,https://live.thomastonauction.com/auction-lot/william-trost-richards-pa-ri-1833-1905_1b887c7976
day2,2150,"WM E. WARNER, WEST TROY, NY STONEWARE JUG",200,300,50,3,3,https://live.thomastonauction.com/auction-lot/wm-e-warner-west-troy-ny-stoneware-jug_62ae8ca707
day2,2265,"WM MATTHEW PRIOR (1806-1873) & STURTEVANT HAMBLIN (1816-1884)",10000,20000,5000,3,5,https://live.thomastonauction.com/auction-lot/wm-matthew-prior-1806-1873-sturtevant-hamblin-181_9bb69bad0a
day2,2078,"WOOD CASED SAILMAKER'S TOOLS",200,300,50,3,2,https://live.thomastonauction.com/auction-lot/wood-cased-sailmakers-tools_5d5fa1e184
day2,2242,"WOOL PICTORIAL CARPET (9'9"" X 8')",800,1200,250,3,1,https://live.thomastonauction.com/auction-lot/wool-pictorial-carpet-99-x-8_3bfda003fd
day2,2044,"WWII ERA CHELSEA US NAVY MARK I DECK CLOCK",500,700,100,3,2,https://live.thomastonauction.com/auction-lot/wwii-era-chelsea-us-navy-mark-i-deck-clock_2fa56a4d49
day2,2056,"WWII ERA CHELSEA US NAVY MARK I DECK CLOCK",500,700,100,3,2,https://live.thomastonauction.com/auction-lot/wwii-era-chelsea-us-navy-mark-i-deck-clock_ef465849c2
day2,2166,"X-RARE SEP 1775 REVOLUTIONARY WAR ID'D POWDER HORN FORT TICONDEROGA",10000,15000,5000,3,8,https://live.thomastonauction.com/auction-lot/x-rare-sep-1775-revolutionary-war-idd-powder-horn_abcc676299
day2,2041,"XRARE COMLETE SET (26 TITLES IN 27 VOLS) 1ST ED MARINE RESEARCH SOCIETY BOOKS NEAR MINT",2500,3500,1200,3,4,https://live.thomastonauction.com/auction-lot/xrare-comlete-set-26-titles-in-27-vols-1st-ed-mar_a6ad593544
day2,2376,"YITZHAK FRENKEL-FRENEL (ISRAEL/UKRAINE, 1899-1981)",600,800,250,3,4,https://live.thomastonauction.com/auction-lot/yitzhak-frenkel-frenel-israel-ukraine-1899-1981_3b33f79d33
day2,2092,"YNGVE EDWARD SODERBERG (CT/IL, 1896-1971)",600,800,250,3,1,https://live.thomastonauction.com/auction-lot/yngve-edward-soderberg-ct-il-1896-1971_37a9be9d1f
day3,3104,"(12) MINTON TIFFANY & CO. GILT RIM DINNER SERVICE PLATES",500,700,100,3,3,https://live.thomastonauction.com/auction-lot/12-minton-tiffany-co-gilt-rim-dinner-service-plat_89d15f98fa
day3,3054,"(12 PCS) TIFFANY & CO. ""LAP OVER EDGE"" STERLING FLATWARE",2000,3000,1000,3,2,https://live.thomastonauction.com/auction-lot/12-pcs-tiffany-co-lap-over-edge-sterling-flatware_f4dcee5d42
day3,3193,"14K GOLD AND 2.75 CT DIAMOND RING",10000,12000,5000,3,4,https://live.thomastonauction.com/auction-lot/14k-gold-and-2-75-ct-diamond-ring_b0f2592882
day3,3191,"14K GOLD AND 3.11 CT DIAMOND SOLITAIRE RING",15000,18000,7500,3,4,https://live.thomastonauction.com/auction-lot/14k-gold-and-3-11-ct-diamond-solitaire-ring_2870cc5702
day3,3188,"14K GOLD AND AMETHYST DRESS GENT'S SET",300,400,100,3,1,https://live.thomastonauction.com/auction-lot/14k-gold-and-amethyst-dress-gents-set_8a595e9ff3
day3,3093,"14K GOLD AND DIAMOND BAND RING",1200,1800,600,3,2,https://live.thomastonauction.com/auction-lot/14k-gold-and-diamond-band-ring_d8c12b5626
day3,3195,"14K GOLD AND DIAMOND PENDANT NECKLACE",700,900,250,3,1,https://live.thomastonauction.com/auction-lot/14k-gold-and-diamond-pendant-necklace_90942a0f12
day3,3242,"14K GOLD AND DIAMOND RING WITH INTERLOCKING LOOP DESIGN",1000,1500,500,3,2,https://live.thomastonauction.com/auction-lot/14k-gold-and-diamond-ring-with-interlocking-loop-_72777d3505
day3,3231,"14K GOLD AND DIAMOND RING",3000,4000,1500,3,5,https://live.thomastonauction.com/auction-lot/14k-gold-and-diamond-ring_fdc4f11e3f
day3,3238,"14K GOLD, DIAMOND, AND MULTI STRAND SAPPHIRE BEAD NECKLACE",800,1200,400,3,4,https://live.thomastonauction.com/auction-lot/14k-gold-diamond-and-multi-strand-sapphire-bead-n_3dfb248032
day3,3069,"14K GOLD, DIAMOND, AND SAPPHIRE ROSE BROOCH",500,700,100,3,2,https://live.thomastonauction.com/auction-lot/14k-gold-diamond-and-sapphire-rose-brooch_ffffc5b476
day3,3118,"14K GOLD DIAMOND AND SAPPHIRE THREE STONE RING",3000,5000,1500,3,2,https://live.thomastonauction.com/auction-lot/14k-gold-diamond-and-sapphire-three-stone-ring_079320d80b
day3,3194,"14K GOLD E. HOWARD POCKET WATCH WWI PRESENTATION",1500,3000,750,3,6,https://live.thomastonauction.com/auction-lot/14k-gold-e-howard-pocket-watch-wwi-presentation_0c03094e55
day3,3233,"14K GOLD EMERALD, SAPPHIRE, AND DIAMOND RING",1000,1500,500,3,2,https://live.thomastonauction.com/auction-lot/14k-gold-emerald-sapphire-and-diamond-ring_a542b780d1
day3,3232,"14K GOLD GARNET MABE PEARL BRACELET",1500,2000,750,3,4,https://live.thomastonauction.com/auction-lot/14k-gold-garnet-mabe-pearl-bracelet_f239e8b937
day3,3155,"14K GOLD OPAL AND DIAMOND RING",500,700,100,3,1,https://live.thomastonauction.com/auction-lot/14k-gold-opal-and-diamond-ring_102e2a5c2e
day3,3094,"14K GOLD STAR RUBY AND DIAMOND PENDANT",800,1200,250,3,2,https://live.thomastonauction.com/auction-lot/14k-gold-star-ruby-and-diamond-pendant_37fd0196ef
day3,3120,"14K GOLD THREE-STONE DIAMOND PENDANT NECKLACE",4000,6000,2000,3,1,https://live.thomastonauction.com/auction-lot/14k-gold-three-stone-diamond-pendant-necklace_ac46435013
day3,3149,"14K GOLD TOURMALINE AND DIAMOND NECKLACE",3000,5000,1500,3,2,https://live.thomastonauction.com/auction-lot/14k-gold-tourmaline-and-diamond-necklace_266496b074
day3,3095,"14K MULTI-COLOR GOLD AND DIAMOND FLORAL BROOCH",800,1000,250,3,2,https://live.thomastonauction.com/auction-lot/14k-multi-color-gold-and-diamond-floral-brooch_1415bb1d0a
day3,3091,"14K ROSE GOLD AND DIAMOND RING",2000,3000,1000,3,1,https://live.thomastonauction.com/auction-lot/14k-rose-gold-and-diamond-ring_f8b0651a5c
day3,3234,"14K TWO-TONE GOLD FLORAL LINK BRACELET",3000,4000,1500,3,2,https://live.thomastonauction.com/auction-lot/14k-two-tone-gold-floral-link-bracelet_aaa6307867
day3,3200,"14K YELLOW GOLD OMEGA DE VILLE WRISTWATCH",800,1500,250,3,2,https://live.thomastonauction.com/auction-lot/14k-yellow-gold-omega-de-ville-wristwatch_4ebfe4c760
day3,3186,"18K GOLD AND CARNELIAN WATCH FOB SEAL",1500,1600,750,3,2,https://live.thomastonauction.com/auction-lot/18k-gold-and-carnelian-watch-fob-seal_e32e615e66
day3,3153,"18K GOLD AND DIAMOND BROOCH",1500,1800,750,3,2,https://live.thomastonauction.com/auction-lot/18k-gold-and-diamond-brooch_15317de8aa
day3,3151,"18K GOLD MULTI-STRAND DIAMOND BRACELET",4500,5500,2200,3,2,https://live.thomastonauction.com/auction-lot/18k-gold-multi-strand-diamond-bracelet_7650326a13
day3,3152,"18K ROSE GOLD AQUAMARINE AND DIAMOND RING",1000,1500,500,3,2,https://live.thomastonauction.com/auction-lot/18k-rose-gold-aquamarine-and-diamond-ring_95e6f266d4
day3,3150,"18K WHITE GOLD AND DIAMOND GEOMETRIC BROOCH",3000,4000,1500,3,3,https://live.thomastonauction.com/auction-lot/18k-white-gold-and-diamond-geometric-brooch_13cbd7074a
day3,3121,"18K WHITE GOLD RUBY AND DIAMOND CLUSTER RING",3000,4000,1500,3,3,https://live.thomastonauction.com/auction-lot/18k-white-gold-ruby-and-diamond-cluster-ring_1566ce693c
day3,3240,"18K WHITE GOLD SOUTH SEA PEARL AND DIAMOND RING",1500,1800,750,3,2,https://live.thomastonauction.com/auction-lot/18k-white-gold-south-sea-pearl-and-diamond-ring_932c141a68
day3,3314,"1930 ART PRESS BOOK ILLUS BY MARIE LAURENCIN (1885-1956)",1000,2000,500,3,4,https://live.thomastonauction.com/auction-lot/1930-art-press-book-illus-by-marie-laurencin-1885_f8f0dffc10
day3,3036A,"1966 VOLKSWAGEN BEETLE (TYPE 1) 1300",15000,20000,7500,3,15,https://live.thomastonauction.com/auction-lot/1966-volkswagen-beetle-type-1-1300_b54c9bd0b2
day3,3063,"19TH C. AUSTRIAN SILVER MOUNTED CRYSTAL URN",3000,5000,1500,3,5,https://live.thomastonauction.com/auction-lot/19th-c-austrian-silver-mounted-crystal-urn_c8723dc98f
day3,3019,"19TH C. CARVED & PAINTED WOOD PEGASUS",2000,3000,1000,3,3,https://live.thomastonauction.com/auction-lot/19th-c-carved-painted-wood-pegasus_552e4f8c9a
day3,3136,"19TH C. WATERBURY CALENDAR REGULATOR CLOCK",300,400,100,3,3,https://live.thomastonauction.com/auction-lot/19th-c-waterbury-calendar-regulator-clock_0f16f0473a
